810.0	0.05519999999999999
823.3333333333334	0.184
850.0	0.078
1045.5555555555557	0.2323
1058.888888888889	0.2162
1107.7777777777778	0.0839
1121.111111111111	0.078
1183.3333333333333	0.1621
1205.5555555555557	0.0714
1272.2222222222222	0.16219999999999998
1458.888888888889	0.2717
1485.5555555555557	0.1899
2761.1111111111113	0.5982999999999999
2774.4444444444443	1.0
2796.6666666666665	0.6072000000000001
2827.777777777778	0.7135
2845.5555555555557	0.35309999999999997
2876.6666666666665	0.26959999999999995
2898.8888888888887	0.2542
2938.8888888888887	0.4909
2970.0	0.7403
